,loan_identifier,nominal_interest_rate,term,purpose,project_description,borrower_identifier,borrower_rating,employment,region,facebook,twitter,paypal,ebay,linkedin,published_at,funded_at,status,amount_requested,amount_funded,issuer_id,fraudulent,address_lat,address_lng,net_income_cents,currency,rates_count,rates_paid,base_currency
1048,1TW08Q3YXZ,1994,term_6_weeks,other,"Will be using this loan for textbooks for the upcoming semester. I am a full time student and work part time in the tech industry. So, paying this back will not be a problem. This should be paid back far before the due date. Thank You",1TQBCD3YTS,D,salaried,US,connected,none,none,none,none,2014-12-16 12:39:52 +0100,2014-12-17 01:55:49 +0100,charged_off,30000000,30000000,7187,True,37.671699,-122.477072,200000,USD,1.0,0.0,btc
1049,1TW2GB3YY1,1806,term_6_months,other,Reputation loan #1. ,1PTNB23TYB,D,salaried,GH,connected,connected,connected,connected,connected,2014-12-16 13:18:03 +0100,,canceled,70000000,0,6310,False,,,187900,GHS,0.0,0.0,btc
1050,1TW2QQ3YY3,1994,term_6_weeks,other,Reputation loan #1,1PTNB23TYB,D,salaried,GH,connected,connected,connected,connected,connected,2014-12-16 13:21:59 +0100,2014-12-17 21:51:16 +0100,fully_paid,20000000,20000000,6310,False,,,187900,GHS,1.0,1.0,btc
1051,1TX39H3YYM,1994,term_6_weeks,investment,"This is a reputation loan, the payment is instant, reaching 100% funded active and I immediately paid.",1K75SA3Q1A,D,self_employed,BR,connected,connected,connected,connected,connected,2014-12-16 22:37:37 +0100,2014-12-17 13:58:59 +0100,fully_paid,20000000,20000000,5532,False,-25.443494,-49.056411,150000,BRL,1.0,1.0,btc
1052,1TX6P53YYS,1115,term_6_weeks,consumption,"Hello, I would like to ask for this loan so I can have a little extra for the holidays. I need to go out of town to visit relatives and this would help out considerably. I would appreciate any help on this. Thank you.",1FGWHP3KM7,B,salaried,US,connected,none,connected,none,connected,2014-12-16 23:35:33 +0100,2014-12-23 03:21:14 +0100,fully_paid,150000000,150000000,4596,False,40.088233,-76.276765,266800,USD,1.0,1.0,btc
1053,1TXJK33YZ0,2792,term_6_weeks,working_capital,Straight to the point I want to start playing around with BITCOINS!,1TP41G3YSH,E,salaried,ZA,connected,connected,connected,none,none,2014-12-17 02:58:43 +0100,2014-12-22 02:04:25 +0100,charged_off,20000000,20000000,7175,True,-25.651639,28.132589,513000,ZAR,1.0,0.0,btc
1054,1TYWQQ3YZC,2108,term_36_months,education,"Hi, I am a teacher and head of department in an international school in Spain.  I would love to study for my Masters Degree in Education with the Open University, just need a help financing it! My course starts in Jan and I would love to finance it by the end of the week as a love;y Christmas present to myself!",1TJ11W3YQK,D,salaried,GB,connected,none,none,none,none,2014-12-17 14:57:59 +0100,,canceled,4010000000,0,7152,False,36.510629,-4.725458,190000,EUR,0.0,0.0,btc
1055,1V03R33YZS,1994,term_6_weeks,investment,"This is a reputation loan, the payment is instant, reaching 100% funded active and I immediately paid.",1K75SA3Q1A,D,self_employed,BR,connected,connected,connected,connected,connected,2014-12-18 02:03:47 +0100,2014-12-19 15:44:21 +0100,fully_paid,20000000,20000000,5532,False,-25.443494,-49.056411,150000,BRL,1.0,1.0,btc
1056,1V097E3Z01,1806,term_6_months,investment,"Dear Bitbond,  I open this loan listing just trying to make a short investment in my business. I do some trading on vouchers (phone,electricity etc).  This loan term is for 6 months even i can repay this in 3 months only.  Thanks for your chance and trust in my listing.",1SVSKD3Y5W,D,salaried,ID,connected,connected,connected,connected,connected,2014-12-18 03:37:18 +0100,2014-12-30 00:49:32 +0100,charged_off,10000000,10000000,6956,True,-6.251147,106.779306,882000000,IDR,6.0,0.0,btc
1057,1V098X3Z03,1994,term_6_weeks,other,I am a music teacher and Bitcoin hobbyist. I am invested in a number of loans here at Bitbond and I am asking for a small loan to build my reputation as a borrower.,1PZ08W3V42,D,salaried,US,none,connected,connected,connected,connected,2014-12-18 03:38:05 +0100,2014-12-29 21:13:11 +0100,fully_paid,100000000,100000000,6341,False,35.701098,-105.936969,383200,USD,1.0,1.0,btc
1058,1V1NSY3Z0N,2071,term_60_months,renovation,Looking to fund this quickly - right in the process of closing sale of a house and need to inject some more funds.   Thanks!,1TZJCA3YZK,D,salaried,UA,connected,none,none,none,none,2014-12-18 16:18:06 +0100,,canceled,500000000,0,7246,False,48.546613,39.387215,350000,UAH,0.0,0.0,btc
1059,1V1NVK3Z0P,2071,term_60_months,working_capital,I WANT TO USE THIS MONEY TO CONTINUE MY PROJECT WORK. I CAN ALSO USE TO PAY BIT COIN PAYMENTS WHENEVER IT APPLIES.,1V0YH93Z0B,D,salaried,IN,connected,connected,connected,connected,connected,2014-12-18 16:18:59 +0100,,expired,3810000000,0,7257,False,16.446179,80.99691,10000000,INR,0.0,0.0,usd
1060,1V23J43Z12,1994,term_6_weeks,other,This is a reputation loan. Repayment will be on time.,1PZ64K3V4J,D,salaried,IN,connected,connected,connected,connected,connected,2014-12-18 20:12:52 +0100,,canceled,10000000,0,6343,False,28.349705,77.328463,27628000,INR,0.0,0.0,btc
1061,1V2JHP3Z1G,1994,term_6_weeks,education,"Good Afternoon. This loan is to assist me in purchasing textbooks for the upcoming  . I have a current loan out for .3, but I was relying on being able to purchase all of my books used. Unfortunately, one of the books can not be purchase used which is the reason for this loan. Once again, I am gainfully employed and will be able to pay this back with no problems or delays. More than likey, way before the due date.",1TQBCD3YTS,D,salaried,US,connected,none,none,none,none,2014-12-19 00:28:38 +0100,,canceled,50000000,0,7187,True,37.671699,-122.477072,200000,USD,0.0,0.0,btc
1062,1V3F8A3Z1T,1806,term_6_months,investment,Reputation loan. ,1TZJCA3YZK,D,salaried,UA,connected,none,none,none,none,2014-12-19 08:38:34 +0100,,canceled,50000000,0,7246,False,48.546613,39.387215,350000,UAH,0.0,0.0,btc
1063,1V4EGF3Z24,1069,term_12_months,consumption,"Hi, I'd like to buy a nice laptop for personal use. I'm asking for a loan on bitbond because the interest rate is lower than using a credit card. I should easily be able to pay this back with mining income and my salary. The item is a Lenovo Yoga Pro 2.",12H7RX3C3X,B,salaried,US,connected,connected,connected,connected,connected,2014-12-19 17:31:59 +0100,,canceled,400000000,2000000,2340,False,41.846391,-94.109418,340000,USD,0.0,0.0,btc
1064,1V4KB33Z27,1994,term_6_weeks,other,Hello everyone this is my first loan which i need to create reputation here. Payment will be done before due date.  Thanks n regards  Sharad,1PZ64K3V4J,D,salaried,IN,connected,connected,connected,connected,connected,2014-12-19 18:54:27 +0100,2014-12-22 02:05:13 +0100,fully_paid,20000000,20000000,6343,False,28.349705,77.328463,27628000,INR,1.0,1.0,btc
1065,1V4WB73Z2F,1806,term_6_months,working_capital,Straight to the point I want to start playing around with BITCOINS!,1TZJCA3YZK,D,salaried,UA,connected,none,none,none,none,2014-12-19 21:28:07 +0100,,expired,60000000,0,7246,False,48.546613,39.387215,350000,UAH,0.0,0.0,btc
1066,1V4Z9X3Z2H,1166,term_36_months,working_capital,Loan request to start Mining Investment. Will repay loan repayment through full-time employment. ,1QPD0P3W4Z,B,salaried,US,connected,connected,connected,connected,connected,2014-12-19 22:18:37 +0100,,canceled,300000000,1000000,6475,False,39.16804,-84.560166,220000,USD,0.0,0.0,btc
1067,1V70NW3Z32,1806,term_6_months,working_capital,I need this load to get higher trust rank on bitbond.,1RXTA33XGT,D,self_employed,MA,connected,connected,connected,connected,connected,2014-12-20 16:54:21 +0100,,canceled,40000000,0,6733,False,,,3000000,MAD,0.0,0.0,btc
1068,1V76SQ3Z3A,1994,term_6_weeks,working_capital,I need this loan to get higher trust rank on bitbond.,1RXTA33XGT,D,self_employed,MA,connected,connected,connected,connected,connected,2014-12-20 18:38:47 +0100,2014-12-28 15:12:17 +0100,fully_paid,40000000,40000000,6733,False,,,3000000,MAD,1.0,1.0,btc
1069,1V7E5Q3Z3H,1380,term_6_months,investment,"I am looking for a loan to invest in a business that's primary source of revenue will be BtC. My goal is to help spread awareness about this new and exciting form of currency. I am employed full time and have been with my current employer for four years.  This venture will be something that can be done while at my current job and in no way will take my focus away from building this business into a sustainable and thriving organization. If funded, i will provide payment back for this loan on an automated and recurring monthly basis. Thank you for taking the time to read this and i look forward to doing business with you. ",1V2EMY3Z1B,C,salaried,CL,connected,none,none,none,connected,2014-12-20 20:44:39 +0100,,expired,500000000,0,7269,False,35.952942,-86.657439,600000,USD,0.0,0.0,usd
1070,1V7GT13Z3K,2253,term_60_months,investment,"Simply put, I am a Shaman; & a performer in many respects.  Checkout my music @ http://www.emmanuelagbo.com  https://www.youtube.com/playlist?list=PL5-lTcA1wYbLdJjONyWq3BhlAU3nXNBgA also  Amongst other things in my practise, I'm also a self-published writer.  I need the money to create a robust app, to help me further my dealings with my audience, as well as hosting further live performances, yielding increase. One of my ads is on http://www.nairaland.com/2052633/make-app-asap-reply-here  I will repay, by utilising my positive strategy, to generate commensurate, steady revenue; until dues are fulfilled.",1V2E2S3Z1A,E,self_employed,GB,none,none,connected,connected,none,2014-12-20 21:29:37 +0100,,expired,930000000,0,7268,False,6.616952,3.346504,10000000,NGN,0.0,0.0,btc
1071,1V8B493Z3T,1806,term_6_months,working_capital,"Looking to expand my computer business with some extra capital, I am a member of bit lendingclub as well my username there is ""joseph101"" ",1RYJ1Q3XHP,D,unemployed,CA,connected,none,connected,connected,none,2014-12-21 04:58:49 +0100,,expired,60000000,4000000,6739,False,53.425991,-117.543726,90000,CAD,0.0,0.0,usd
1072,1V981P3Z4D,2108,term_36_months,education,I would like to complete a masters degree in education via the open university to further my career as a teacher.,1TJ11W3YQK,D,salaried,GB,connected,none,none,none,none,2014-12-21 13:12:22 +0100,,expired,1000000000,0,7152,False,36.510629,-4.725458,190000,EUR,0.0,0.0,btc
1073,1V98VF3Z4H,1806,term_6_months,consumption,To start my bitcoin loan rating and for Christmas holidays!,1TJ11W3YQK,D,salaried,GB,connected,none,none,none,none,2014-12-21 13:26:07 +0100,,expired,440000000,3000000,7152,False,36.510629,-4.725458,190000,EUR,0.0,0.0,usd
1074,1VA7JY3Z58,1994,term_6_weeks,investment,"This is a reputation loan, the payment is instant, reaching 100% funded active and I immediately paid.",1K75SA3Q1A,D,self_employed,BR,connected,connected,connected,connected,connected,2014-12-21 22:10:39 +0100,2014-12-22 08:26:43 +0100,fully_paid,20000000,20000000,5532,False,-25.443494,-49.056411,150000,BRL,1.0,1.0,btc
1075,1VA80P3Z5E,1994,term_6_weeks,other,This loan is to pay eBay fees to post an item for sell. Once the item sold i'll pay the loan.  Thank you.,1RXTA33XGT,D,self_employed,MA,connected,connected,connected,connected,connected,2014-12-21 22:17:58 +0100,2014-12-27 18:29:44 +0100,fully_paid,10000000,10000000,6733,False,,,3000000,MAD,1.0,1.0,btc
1076,1VAH5B3Z5J,1806,term_6_months,other,"Greetings everyone, I am listing a debt consolidation loan to help pay off my credit card bills n loans that I have with my bank. I would rather pay you all interest than I would any bank. If you have any questions, please ask me here. Thanks n regards Sharad Sharma",1PZ64K3V4J,D,salaried,IN,connected,connected,connected,connected,connected,2014-12-22 00:54:03 +0100,,canceled,170000000,0,6343,False,28.349705,77.328463,27628000,INR,0.0,0.0,usd
1077,1VAJVR3Z5Q,1380,term_6_months,working_capital,short term loan instint repay i'm using this loan as Cloud Mining in short tearm http://goo.gl/zy0y7Z ,1SRP9E3Y3W,C,self_employed,EG,connected,connected,connected,connected,connected,2014-12-22 01:23:04 +0100,,canceled,300000000,20000000,6927,False,51.517035,-0.131344,400000,USD,0.0,0.0,btc
1078,1VAYZ83Z60,1994,term_6_weeks,education,"Hello. This loan is for the pusrchase of textbooks for the spring semester. I purchase all of my books used, therefore, I end up saving a lot of money. Unfortunately there is one book for my Humanities class that i can't purchase used. This is the reason for this loan. I am a working student and paying the loan back on time is not a problem.",1TQBCD3YTS,D,salaried,US,connected,none,none,none,none,2014-12-22 04:49:44 +0100,2014-12-24 20:54:40 +0100,charged_off,30000000,30000000,7187,True,37.671699,-122.477072,200000,USD,1.0,0.0,btc
1079,1VBQJC3Z6N,2071,term_60_months,working_capital,"Hi,  Thank you for showing interest on my proposal.  I am software consultant, I am running my business from April 2011. I want to expand my business and that why I need fund.  Thank you Debabrata Karfa",1N8ZV53S5X,D,self_employed,IN,connected,connected,connected,none,connected,2014-12-22 11:49:32 +0100,,expired,750000000,0,5969,False,19.912735,75.350203,3500000,INR,0.0,0.0,usd
